system:index,crop_label,soil_oc,soil_ph,soil_texture,.geo
2023,2,4,57,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.90576385748896,35.45820127706531]}"
2024,2,2,60,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.01706512119137,35.121063550935254]}"
2025,2,5,60,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.81710013894636,35.476796403446585]}"
2026,2,4,58,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.49855753919758,35.40672781128526]}"
2027,2,3,56,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.7076853373406,35.74763846160862]}"
2028,2,4,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.1690600672644,35.77324044720602]}"
2029,2,3,55,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.94537956151864,35.2649736594512]}"
2030,2,2,55,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.2736239663359,34.799017521578406]}"
2031,2,3,59,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.84027667327665,35.80396282992291]}"
2032,2,3,56,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37108660038102,35.174692973397185]}"
2033,2,2,59,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.17983985067383,35.29866048260568]}"
2034,2,2,59,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.7925761316899,35.596990988461776]}"
2035,2,2,60,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.9504999586381,35.74440452658579]}"
2036,2,3,57,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.14992595171265,35.23020885795577]}"
2037,2,4,58,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.22448154601271,35.581899291688565]}"
2038,2,8,69,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.75188244931928,35.68053430988489]}"
2039,2,2,59,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.1442665654227,34.949934489310486]}"
2040,2,2,62,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.05102143893109,35.53689369595418]}"
2041,2,4,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.84189364078806,35.57570091622814]}"
2042,2,3,62,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.30353786529709,35.50859676450441]}"
2043,2,2,60,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2506225207806,35.1649911683287]}"
2044,2,2,56,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.01437017533901,34.978231420760245]}"
2045,2,2,60,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.8631837130217,35.84977690941301]}"
2046,2,3,55,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37890194335286,35.191401637681814]}"
2047,2,2,60,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.29410555481383,35.22481896625106]}"
2048,2,2,59,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.95427288283142,34.810875283328784]}"
2049,2,2,56,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.24209309986331,34.986855247487796]}"
2050,2,3,60,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.16879057267916,35.050455969603455]}"
2051,2,3,57,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.1068068180749,35.102468424553976]}"
2052,2,4,60,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.34171169059032,35.17765741383478]}"
2053,2,2,61,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.80955429055976,35.53689369595418]}"
2054,2,2,56,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.27146800965401,34.79713105948175]}"
2055,2,2,57,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.98310880345164,34.99413160128916]}"
2056,2,2,59,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.91869959758029,35.378969869005964]}"
2057,2,2,57,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.17310248604292,35.14882149321455]}"
2058,2,4,53,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.94699652903005,35.8460039852197]}"
2059,2,2,56,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.07770140286944,35.59995542889937]}"
2060,2,3,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.12647992279713,35.09141914655931]}"
2061,2,5,62,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.24119021029733,35.59214008592753]}"
2062,2,2,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.00736331612288,35.51506463455007]}"
2063,2,4,57,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.9849952655483,35.82875633176461]}"
2064,2,3,62,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.22987143771743,34.75751535545208]}"
2065,2,2,60,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.27029562550281,35.65708828096937]}"
2066,2,4,61,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.18324887447163,35.63040831703102]}"
2067,2,3,59,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.95669833409853,35.14936048238501]}"
2068,2,3,65,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.28197829847821,35.6422660787814]}"
2069,2,3,59,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.05883678190293,35.2011034427503]}"
2070,2,2,58,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.25395086161369,35.74278755907437]}"
2071,2,3,61,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.05685591399602,35.82471391298607]}"
2072,2,2,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.98068335218453,34.98820272041397]}"
2073,2,3,59,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.12647992279713,35.59133160217182]}"
2074,2,3,60,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.09225411047217,34.92163755786072]}"
2075,2,2,59,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.31108371368369,35.321837016935966]}"
2076,2,2,59,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.14911746795694,34.79335813528845]}"
2077,2,3,65,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.47026060774782,35.03482528365978]}"
2078,2,2,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.96666963375226,35.79156607900206]}"
2079,2,5,57,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.20804237631333,35.47302347925328]}"
2080,2,4,57,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.90333840622183,35.544978533511255]}"
2081,2,2,59,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.96235772038848,35.14962997697025]}"
2082,2,2,60,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.90037396578424,35.33665921912394]}"
2083,2,3,59,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.2022079012484,35.38921066324493]}"
2084,2,4,60,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.14776999503076,35.67918683695871]}"
2085,2,4,57,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.03727721508406,35.615316620257815]}"
2086,2,2,60,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55326494000046,35.2011034427503]}"
2087,2,7,61,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.06692161946,34.91058827986605]}"
2088,2,4,62,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.11291078772507,35.62286246864441]}"
2089,2,4,57,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.98391728720736,35.24449207097327]}"
2090,2,3,56,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.31135320826893,35.26093124067266]}"
2091,2,3,61,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.28835176271362,35.45820127706531]}"
2092,2,3,57,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.814405193094,35.571658497449604]}"
2093,2,3,61,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.3762069975005,35.108666800014404]}"
2094,2,3,59,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.26032432584908,35.3326168003454]}"
2095,2,3,61,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.86102775633981,35.8460039852197]}"
2096,2,6,66,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.22888786518675,34.75482040959972]}"
2097,2,2,63,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.94645753985957,35.179004886760964]}"
2098,2,2,55,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77640645657574,34.85156896569939]}"
2099,2,2,63,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.28170880389298,35.73658918361395]}"
2100,2,2,60,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.10411187222255,35.54255308224413]}"
2101,2,4,64,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.05129093351633,35.799381421973905]}"
2102,2,4,56,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.05479436312439,35.7384756457106]}"
2103,2,3,57,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.83219183571957,35.755723299165695]}"
2104,2,4,58,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.05991476024387,35.20703232362549]}"
2105,2,3,61,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.29131620315121,35.4107702300638]}"
2106,2,2,61,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.88743822569292,35.13669423687893]}"
2107,2,3,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.74568407385885,35.71934153015885]}"
2108,2,2,57,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.13618172786562,35.06716463388808]}"
2109,2,2,60,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.02730591543033,35.74575199951197]}"
2110,2,3,57,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.20059093373699,34.866660662472604]}"
2111,2,3,60,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.88204833398821,35.482455789736534]}"
2112,2,2,61,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.72547197996617,35.727156873130696]}"
2113,2,3,65,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.15666331634354,34.866391167887365]}"
2114,2,3,56,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.05721981439152,35.173076005885775]}"
2115,2,4,61,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.91869959758029,35.490810121878845]}"
2116,2,2,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.92058605967694,35.79641698153631]}"
2117,2,2,58,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.9925411139349,35.62259297405918]}"
2118,2,3,61,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.75215194390452,35.66140019433315]}"
2119,2,2,60,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.02811439918604,34.972572034470296]}"
2120,2,2,57,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.93486927269443,34.88848972387671]}"
2121,2,2,57,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.14238010332603,35.06258322593907]}"
2122,2,3,56,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.05766439775172,35.807735754116216]}"
2123,2,5,62,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.46460122145785,35.472484490082806]}"
2124,2,4,56,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.4115107881664,35.499433948606395]}"
2125,2,3,65,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.3551864198521,35.58243828085904]}"
2126,2,4,52,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.96828660126367,35.71314315469843]}"
2127,2,2,57,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77990988618382,35.77485741471744]}"
2128,2,3,55,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.99011566266778,35.16364369540252]}"
2129,2,5,53,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50960681719225,35.43367726980885]}"
2130,2,4,61,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.06234021151099,35.78428972520069]}"
2131,2,3,59,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.88016187189154,35.390019147000636]}"
2132,2,2,56,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.09063714296076,35.489193154367435]}"
2133,2,4,61,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.20534743046096,34.75589838794067]}"
2134,2,3,61,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.40234797226837,35.21754261244969]}"
2135,2,2,57,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.83165284654909,35.20676282904025]}"
2136,2,2,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.10761530183062,35.08899369529218]}"
2137,2,3,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.90279941705137,35.515603623720544]}"
2138,2,4,61,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.00359039192958,35.75868773960329]}"
2139,2,2,61,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.08030194291153,35.49134911104932]}"
2140,2,2,64,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.06494075155308,35.53204279341993]}"
2141,2,2,59,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.1984349770551,34.92783593332114]}"
2142,2,3,57,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.12917486864949,35.004911384698595]}"
2143,2,2,61,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.71496169114197,35.753836837069045]}"
2144,2,3,57,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.98149183594023,35.45281138536059]}"
2145,2,3,68,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.89821800910235,35.671101999401635]}"
2146,2,2,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.94052865898438,35.371154526034125]}"
2147,2,2,59,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.25772378580699,35.70451932797088]}"
2148,2,2,61,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.97475447130934,35.73254676483541]}"
2149,2,3,62,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32608100464662,35.34609152960719]}"
2150,2,3,60,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.95696782868377,35.828486837179376]}"
2151,2,2,56,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.83111385737863,35.00006048216435]}"
2152,2,2,57,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.9413371427401,35.20945777489261]}"
2153,2,5,59,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.6572898499015,35.401876908751014]}"
2154,2,2,56,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.06018425482911,35.62852185493437]}"
2155,2,3,59,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.60123497617244,35.19679152938653]}"
2156,2,2,59,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.84081566244711,35.739284129466306]}"
2157,2,2,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.74649255761457,35.55899225194352]}"
2158,2,4,59,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.35545591443734,35.338006692050115]}"
2159,2,2,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.83111385737863,35.64280506795187]}"
2160,2,2,61,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.30731078949039,35.50940524826012]}"
2161,2,4,62,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.28053641974176,35.58351625919998]}"
2162,2,3,56,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.97232902004221,35.46574712545191]}"
2163,2,3,59,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.12109003109241,35.760035212529466]}"
2164,2,2,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.07662342452849,35.29192311797478]}"
2165,2,2,57,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.9946970706168,35.573814454131494]}"
2166,2,2,57,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.8677651209707,35.5603397248697]}"
2167,2,3,57,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.00278190817387,35.672988461498285]}"
2168,2,3,55,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.21514364133972,35.678917342373474]}"
2169,2,2,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.14669201668981,35.75114189121668]}"
2170,2,3,61,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.49262865832239,35.065008677206194]}"
2171,2,3,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.96235772038848,35.26093124067266]}"
2172,2,4,52,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.96747811750797,35.71260416552796]}"
2173,2,2,57,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.00170392983293,35.4040328654329]}"
2174,2,5,58,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.18567432573874,35.598338461387954]}"
2175,2,3,63,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.26176620458553,34.75805434462255]}"
2176,2,3,64,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.15737739428899,35.61343015816116]}"
2177,2,3,57,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.02649743167463,35.55575831692069]}"
2178,2,3,62,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.79473208837179,35.63714568166192]}"
2179,2,4,59,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.96505266624085,35.240449652194734]}"
2180,2,2,59,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.22484544640821,34.92783593332114]}"
2181,2,3,57,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.95912378536566,35.25904477857601]}"
2182,2,3,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.79931349632079,35.586480699637576]}"
2183,2,2,59,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.99577504895774,35.8414225772707]}"
2184,2,2,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.7879947237409,35.52261048293668]}"
2185,2,2,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.29949544651855,35.3078232985037]}"
2186,2,2,58,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.41690067987112,35.23694622258667]}"
2187,2,2,59,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.00412938110004,35.40214640333625]}"
2188,2,2,61,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.07922396457059,35.49161860563456]}"
2189,2,2,59,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.14039923541912,35.19840849689794]}"
2190,2,3,59,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.92543696221118,35.38624622280734]}"
2191,2,4,57,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.05748930897674,35.06258322593907]}"
2192,2,3,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.08363028374463,35.832529255957915]}"
2193,2,2,59,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.36713858741274,35.656818786384136]}"
2194,2,2,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.9467270344448,35.31698611440172]}"
2195,2,3,58,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.12243750401859,35.25042095184846]}"
2196,2,4,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.87773642062443,35.23020885795577]}"
2197,2,3,61,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.06008984901884,35.7527588587281]}"
2198,2,2,60,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.1038423776373,35.82067149420754]}"
2199,2,2,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.86911259389689,35.4611657175029]}"
2200,2,2,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.9127707167051,35.79749495987725]}"
2201,2,3,61,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.57698046350122,35.49512203524262]}"
2202,2,2,55,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.11623912855816,34.93538178170775]}"
2203,2,2,59,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.0480569984935,34.771798568469585]}"
2204,2,4,60,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.42606349576913,35.424514453910824]}"
2205,2,2,58,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.33614671011063,35.288689182951956]}"
2206,2,2,62,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.15073443546835,35.59672149387654]}"
2207,2,2,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.16744309975297,35.49458304607215]}"
2208,2,2,63,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.18055392861926,35.69697347958428]}"
2209,2,3,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.94618804527434,35.50859676450441]}"
2210,2,2,60,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.7820658428657,35.66005272140696]}"
2211,2,2,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.01275320782759,35.20218142109125]}"
2212,2,2,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.05748930897674,35.55468033857974]}"
2213,2,2,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.08605573501174,34.77691896558906]}"
2214,2,4,64,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.33156530216161,35.59806896680272]}"
2215,2,2,62,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.14561403834887,35.6640951401855]}"
2216,2,6,65,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.49586259334522,35.41562113259804]}"
2217,2,2,59,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.17418046438387,34.92163755786072]}"
2218,2,2,56,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.75619436268306,35.62663539283772]}"
2219,2,4,63,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.81117125807117,35.70856174674942]}"
2220,2,2,63,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.08865627505384,35.50212889445875]}"
2221,2,3,61,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.78098786452476,35.737128172784416]}"
2222,2,3,59,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.05856728731769,35.83657167473645]}"
2223,2,4,62,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.5581158425347,35.40888376796715]}"
2224,2,4,56,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.36354075199442,35.530425825908516]}"
2225,2,4,60,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.9030689116366,35.546864995607905]}"
2226,2,3,56,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.09737450759165,35.00275542801671]}"
2227,2,3,57,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.00924977821953,35.28087383998012]}"
2228,2,4,57,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.0022429190034,35.2191595799611]}"
2229,2,3,60,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.78664725081471,35.70667528465277]}"
2230,2,2,59,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.30128750280493,35.66166968891838]}"
2231,2,2,65,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.14723100586029,35.478413370957995]}"
2232,2,2,61,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.86156674551027,35.66220867808885]}"
2233,2,2,61,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.25799328039223,35.42397546474035]}"
2234,2,2,61,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.20426945212003,34.75212546374736]}"
2235,2,2,56,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.26257468834123,35.26712961613308]}"
2236,2,4,60,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.75188244931928,35.656818786384136]}"
2237,2,3,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.17903136691811,35.58055181876239]}"
2238,2,2,59,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.09737450759165,35.38247329861403]}"
2239,2,2,60,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.0984524859326,35.140197666487]}"
2240,2,2,61,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.20921476046453,35.602650374751725]}"
2241,2,1,62,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.7475705359555,35.7136821438689]}"
2242,2,3,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.9459185506891,35.65762727013984]}"
2243,2,3,57,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.05290790102774,35.63364225205385]}"
2244,2,2,60,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37728497584145,35.17981337051667]}"
2245,2,5,60,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.57212956096697,35.412117702989974]}"
2246,2,2,57,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.36893064369913,35.160409760379686]}"
2247,2,2,60,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.98337829803688,35.4325992914679]}"
2248,2,3,61,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.21046782758044,35.435294237320264]}"
2249,2,2,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.12055104192194,35.51506463455007]}"
2250,2,3,57,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.97125104170127,35.247187016825634]}"
2251,2,5,60,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.44492811673564,35.06366120428002]}"
2252,2,2,59,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.11462216104675,35.694009039146685]}"
2253,2,2,57,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.9451100669334,34.84914351443227]}"
2254,2,2,62,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.16205320804826,35.6603222159922]}"
2255,2,2,63,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.16357576974941,35.726887378545456]}"
2256,2,2,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.20463335251553,35.08225633066129]}"
2257,2,4,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.80470338802552,35.551446403556916]}"
2258,2,2,57,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.85402089712368,35.58324676461474]}"
