system:index,crop_label,topo_aspect,topo_elevation,topo_slope,topo_tpi,topo_twi,.geo
974,4,50.966038,71.0,1.4723958,0.4384858,3.661116,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.34377986422113,35.82930428637755]}"
975,4,-0.0,99.0,1.8543341,0.30599368,3.430352,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.84477029817458,35.77136295055183]}"
976,4,231.04878,57.0,1.4750234,-2.511041,3.6593323,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.58767246385958,36.06241710260656]}"
977,4,231.29834,54.0,1.4830246,-1.659306,3.65392,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.21586434204437,36.75528768124795]}"
978,4,309.0863,150.0,1.4707395,-0.72239745,3.662242,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.85177715739073,35.68054327532735]}"
979,4,90.0,75.0,2.2894475,0.06940063,3.219384,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.90675405277884,35.9236273912101]}"
980,4,308.78867,133.0,1.4802217,-0.21135646,3.6558125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.42310567809074,36.51543750038804]}"
981,4,-0.0,62.0,0.0,0.6025237,6.9077554,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.07006777143177,36.448063854079074]}"
982,4,309.0868,169.0,1.4707241,-0.4258675,3.6622524,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.88438600220425,35.679195802401175]}"
983,4,-0.0,52.0,2.7802885,-0.6340694,3.0248868,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.2837769775238,36.899197789763896]}"
984,4,211.62347,84.0,2.177407,0.19242902,3.2696106,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.34620531548825,35.70884020677712]}"
985,4,230.95593,119.0,1.4720758,-1.1671925,3.6613333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.19528834775618,35.80046836575731]}"
986,4,180.0,65.0,0.92740995,0.37223974,4.1234994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.57797065879109,35.772171434307545]}"
987,4,292.11832,75.0,2.461805,0.7791798,3.1467164,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.60168618229184,35.62367991784259]}"
988,4,270.0,85.0,1.144992,1.6403786,3.9126961,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.90594556902313,35.910691651118775]}"
989,4,-0.0,129.0,0.0,-2.037855,6.9077554,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.17139773548044,36.200128835662085]}"
990,4,270.0,63.0,2.3052988,2.2807572,3.2124767,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.9770921395254,36.46450302377846]}"
991,4,270.0,163.0,1.1481191,-0.6876972,3.9099681,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.19053185103219,36.12547883555175]}"
992,4,180.0,71.0,1.8543341,0.6719243,3.430352,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.45858455753161,36.12493984638128]}"
993,4,180.0,84.0,0.92740995,0.8233439,4.1234994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.28529953922495,35.987228113325756]}"
994,4,285.07547,187.0,3.56143,-1.9305993,2.7767758,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.23365098466994,36.090714034056326]}"
995,4,50.892326,219.0,1.4700654,0.725552,3.6627007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.89381831268751,35.619637499064055]}"
996,4,51.428593,97.0,2.9724915,-1.4164038,2.9579287,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.10159863790436,37.11048154458881]}"
997,4,270.0,78.0,1.1408658,0.3280757,3.9163074,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.59090639888241,35.623410423257354]}"
998,4,51.108982,93.0,1.476943,0.08201893,3.658031,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.0493166883686,36.23112071296421]}"
999,4,231.37474,48.0,1.485497,-0.15457413,3.6522534,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.3783695769416,36.96414598480574]}"
1000,4,270.0,62.0,1.1531119,0.9873817,3.9056277,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.96765982904213,36.46423352919322]}"
1001,4,22.423635,166.0,3.007303,-0.5457413,2.9462645,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.18729791600936,36.12035843843228]}"
1002,4,270.0,91.0,1.1608717,0.78864354,3.8989189,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.00323311429327,36.979507176164184]}"
1003,4,32.011974,101.0,2.1865783,-3.2113564,3.2654035,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.86120946787398,36.8894959846954]}"
1004,4,128.94153,76.0,1.4753321,0.851735,3.6591227,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.37019033357424,36.08963605571539]}"
1005,4,308.70175,54.0,2.9640582,-1.8170347,2.960775,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.21882878248195,36.75501818666271]}"
1006,4,180.0,199.0,1.8543341,-1.615142,3.430352,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.2064320315611,36.08478515318114]}"
1007,4,180.0,63.0,1.8543341,-1.0031545,3.430352,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.07141524435795,36.43297215730587]}"
1008,4,-0.0,65.0,0.92740995,1.0441641,4.1234994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.88034358342571,36.41949742804407]}"
1009,4,140.51775,111.0,3.600326,1.214511,2.765885,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.16645242713594,35.97806529742774]}"
1010,4,-0.0,89.0,0.0,0.91167194,6.9077554,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.64157138090675,35.507527751605934]}"
1011,4,180.0,104.0,0.92740995,-1.1356467,4.1234994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.21900387125693,35.865147066213915]}"
1012,4,270.0,59.0,1.1475592,-0.25867507,3.910456,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.59521831224619,36.08721060444826]}"
1013,4,197.36557,43.0,3.8811927,-1.0725552,2.6905532,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.43469394525587,36.923991291605596]}"
1014,4,90.0,81.0,2.2788208,1.29653,3.2240415,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.57850964796157,35.552802841925555]}"
1015,4,-0.0,75.0,1.8543341,-0.17350158,3.430352,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.47232878137864,35.64281403339433]}"
1016,4,-0.0,60.0,1.8543341,-1.2082019,3.430352,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.43550242901159,36.73642306028144]}"
1017,4,308.84717,73.0,1.4783456,-1.2018927,3.6570814,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.03260802408398,36.35347125466129]}"
1018,4,327.99017,49.0,2.1865268,2.4700315,3.265427,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.37055423396976,36.88302811464975]}"
1019,4,284.90863,41.0,3.60026,1.1198738,2.7659035,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.47269268177413,36.991634432499794]}"
1020,4,270.0,88.0,1.1519907,-2.473186,3.9066007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.26006145402305,36.388505550741954]}"
1021,4,128.6221,54.0,1.4855995,-1.4384859,3.6521845,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.28781939630234,36.97276981153328]}"
1022,4,231.07364,62.0,1.475815,-0.5772871,3.6587954,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.60033870936567,36.132216200182654]}"
1023,4,74.82626,159.0,3.538958,-2.0567822,2.7831218,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.75853203089912,35.55037739065844]}"
1024,4,212.04729,40.0,2.1874206,1.1545742,3.265018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.48239448684262,36.99379038918168]}"
1025,4,270.0,64.0,1.1499484,1.3249211,3.9083757,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.84989069529408,36.250254828515956]}"
1026,4,231.41876,95.0,1.4869268,-0.8895899,3.651291,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.06090495553374,37.08380158065046]}"
1027,4,231.3448,51.0,2.9670637,-0.81388015,2.9597597,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.28593293420569,36.882489125479275]}"
1028,4,270.0,67.0,4.56647,2.4132493,2.527366,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.39956524336495,35.834155188911794]}"
1029,4,31.70575,124.0,2.1793346,-0.44479495,3.268725,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.10366018877599,35.96378208441024]}"
1030,4,180.0,104.0,0.92740995,2.962145,4.1234994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.92265423330775,36.962798511879555]}"
1031,4,-0.0,76.0,0.0,1.7350157,6.9077554,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.5224547742325,36.23192919671992]}"
1032,4,90.0,211.0,1.1416117,-0.5205047,3.9156537,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.02775712154974,35.67569237279311]}"
1033,4,128.63658,123.0,1.4851303,1.5047319,3.6525004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.79868672409926,36.93342360208885]}"
1034,4,90.0,141.0,1.1401733,0.16088328,3.9169147,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.19421036941523,35.57463190332966]}"
1035,4,51.083847,199.0,1.4761409,-1.2271293,3.6585746,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.33228600286625,36.16078262621765]}"
1036,4,90.0,53.0,1.1563424,-0.6340694,3.9028292,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.17490116508851,36.680368186552386]}"
1037,4,-0.0,61.0,2.7802885,-0.8548896,3.0248868,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.84962120070884,36.22842576711185]}"
1038,4,308.77872,102.0,4.4337416,0.32176656,2.5569842,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.40828347590276,36.54292594808209]}"
1039,4,180.0,59.0,0.92740995,-0.34700316,4.1234994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.04473528041959,36.46073009958516]}"
1040,4,148.35681,70.0,4.349462,-1.8990536,2.5762513,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.37638870903467,35.770284972210895]}"
1041,4,90.0,87.0,1.144751,-0.1577287,3.912907,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.90028618273317,35.89398298683415]}"
1042,4,148.30766,79.0,2.17902,0.7066246,3.2688694,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.91133546072786,35.92254941286915]}"
1043,4,-0.0,60.0,0.0,-1.6971608,6.9077554,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.08246452235261,36.4512977891019]}"
1044,4,67.88279,229.0,2.4619224,0.012618297,3.1466687,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.9153778795064,35.62799183120636]}"
1045,4,230.96497,67.0,1.4723616,-0.20504732,3.6611392,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.36884286064807,35.826070351354716]}"
1046,4,-0.0,66.0,0.92740995,1.2271293,4.1234994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.08030856567072,36.431624684379685]}"
1047,4,-0.0,74.0,3.7047918,-0.24921136,2.7372048,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.47583221098671,35.65116836553665]}"
1048,4,180.0,95.0,0.92740995,0.40063092,4.1234994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.91241343906879,35.90611024316976]}"
1049,4,248.02719,62.0,2.477273,-0.97791797,3.1404452,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.7094840163862,36.20120681400303]}"
1050,4,308.77884,99.0,2.9591017,-2.873817,2.9624515,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.40882246507323,36.54265645349686]}"
1051,4,270.0,47.0,2.3176847,0.29968455,3.2071126,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.36651181519122,36.87709923377456]}"
1052,4,111.95339,69.0,2.4793534,0.39747635,3.1396048,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.91295242823927,36.27747378162478]}"
1053,4,-0.0,60.0,0.92740995,2.6246057,4.1234994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.4169073026303,36.74639435993517]}"
1054,4,180.0,105.0,0.92740995,-0.13564669,4.1234994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.22035134418311,35.817716019212405]}"
1055,4,128.91129,156.0,1.476296,-1.615142,3.6584694,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.23607643593705,36.17452685006468]}"
1056,4,-0.0,89.0,2.7802885,-0.5835962,3.0248868,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.64399683217388,35.507527751605934]}"
1057,4,128.87221,64.0,1.4775444,-1.5015773,3.6576238,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.874953691721,36.2836721570852]}"
1058,4,90.0,63.0,2.2940364,0.92113566,3.2173796,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.54078040602855,36.08155121815831]}"
1059,4,-0.0,52.0,0.92740995,-5.681388,4.1234994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.21586434204437,36.53861403471832]}"
1060,4,231.03918,64.0,1.4747182,-0.15457413,3.6595392,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.49388834819752,36.03546764408298]}"
1061,4,291.9848,73.0,2.475991,-0.5488959,3.1409636,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.44753527953694,36.15377576700152]}"
1062,4,90.0,46.0,1.1593167,0.28706625,3.9002597,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.37028473938452,36.87709923377456]}"
1063,4,-0.0,158.0,0.92740995,-1.2113565,4.1234994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.11363148842972,35.74010157866448]}"
1064,4,51.08891,75.0,1.4763023,0.5646688,3.6584651,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.4645134384068,36.17506583923515]}"
1065,4,111.74034,104.0,2.5024269,-1.214511,3.1303298,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.04581325876055,37.105361147469324]}"
1066,4,308.8935,95.0,2.9517674,0.2555205,2.9649377,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.05470658007332,36.22411385374808]}"
1067,4,51.07502,187.0,1.4758593,-1.1419559,3.6587653,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.30722300643933,36.13598912437595]}"
1068,4,270.0,67.0,1.143961,-0.0977918,3.9135973,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.36021903392052,35.83927558603128]}"
1069,4,90.0,136.0,1.1403354,0.47634068,3.9167724,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.20040874487566,35.586220170494805]}"
1070,4,230.96545,76.0,1.4723771,1.8359622,3.6611288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.32976614578887,35.8274178242809]}"
1071,4,212.03882,58.0,2.1872184,2.422713,3.2651105,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.28404647210903,36.96899688733998]}"
1072,4,-0.0,152.0,0.92740995,0.8485804,4.1234994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.85743654368068,35.685124683276364]}"
1073,4,-0.0,108.0,0.92740995,0.98107255,4.1234994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.17534574844872,35.989653564592885]}"
1074,4,-0.0,82.0,0.92740995,-0.36714977,4.1234994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.44672679578123,35.50240735448645]}"
1075,4,67.896965,75.0,2.4634204,-2.4700315,3.1460598,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.73670296949501,35.68485518869113]}"
1076,4,90.0,65.0,1.1467414,1.148265,3.911169,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.49496632653845,36.031155730719206]}"
1077,4,308.952,75.0,2.948044,-2.5205047,2.966202,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.34297138046543,36.06026114592468]}"
1078,4,90.0,53.0,2.3119938,-1.3974763,3.2095737,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.17517065967375,36.68872251869469]}"
1079,4,180.0,75.0,0.92740995,-0.64037853,4.1234994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.88950639932375,35.9093441781926]}"
1080,4,298.20535,63.0,3.9186597,-0.81388015,2.6809163,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.0913578436654,36.44051800569247]}"
1081,4,-0.0,182.0,0.92740995,-2.7949526,4.1234994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.29671271761512,36.14110952149544]}"
1082,4,180.0,148.0,0.92740995,2.5015774,4.1234994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.44682120159149,36.527295262138416]}"
1083,4,118.241516,63.0,3.9140692,-0.7917981,2.6820922,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.85447210324308,36.3227488719444]}"
1084,4,-0.0,196.0,0.92740995,0.4384858,4.1234994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.2207152445786,36.08316818566972]}"
1085,4,90.0,137.0,1.1535956,1.214511,3.905208,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.3988511654195,36.49657287942153]}"
1086,4,180.0,164.0,0.92740995,-1.5268139,4.1234994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.10662462921357,35.73659814905641]}"
1087,4,148.35475,189.0,2.1779165,-1.1955836,3.2693765,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.04823871002766,35.776752842256556]}"
1088,4,51.06937,176.0,2.9494033,-1.1671925,2.9657402,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.25467156231832,36.12035843843228]}"
1089,4,-0.0,100.0,0.92740995,1.4447949,4.1234994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.72942661569364,35.65170735470711]}"
1090,4,-0.0,94.0,0.92740995,-0.7097792,4.1234994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.22062083876835,35.923357896624864]}"
1091,4,157.49522,64.0,3.009061,-0.7570978,2.945679,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.0875849194721,36.4332416518911]}"
1092,4,247.95921,79.0,2.4700217,0.96529967,3.1433802,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.30551163311765,35.93252071252288]}"
1093,4,328.44205,94.0,2.1758783,0.7346939,3.2703137,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.64776975636718,35.50402432199787]}"
1094,4,180.0,62.0,0.92740995,0.03785489,4.1234994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.45194159871097,36.750167284128466]}"
1095,4,309.10056,74.0,2.9386458,-0.5583596,2.9694006,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.49873925073175,35.640119087541976]}"
1096,4,180.0,181.0,1.8543341,0.8895899,3.430352,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.28350748293857,36.14380446734779]}"
1097,4,51.07859,188.0,1.4759731,-1.0788643,3.6586883,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.3123434035588,36.146229918614914]}"
1098,4,90.0,75.0,1.1437567,-0.2555205,3.913776,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.3292271566184,35.82499237301377]}"
1099,4,51.067192,186.0,1.4756098,0.15141957,3.6589346,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.27488365621102,36.11416006297185]}"
1100,4,270.0,104.0,3.474211,0.7507886,2.801633,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.86336542455587,36.878446706700736]}"
1101,4,-0.0,38.0,0.92740995,-1.8454258,4.1234994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.47889105723456,36.998102302545455]}"
1102,4,337.69202,99.0,3.0048108,1.0883281,2.947095,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.74505730163733,35.66599056772462]}"
1103,4,202.43602,155.0,3.0075707,0.35015774,2.946175,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.21828979331148,36.16832847460425]}"
1104,4,230.95026,96.0,1.4718959,0.03154574,3.6614556,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.85662805992496,35.784568185228395]}"
1105,4,-0.0,49.0,0.92740995,-2.7476342,4.1234994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.19592174273691,36.66743244646106]}"
1106,4,129.13957,90.0,1.4690598,2.8927445,3.6633852,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.64911722929335,35.528548329254335]}"
1107,4,90.0,131.0,1.1392419,-1.6056782,3.917732,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.70247715717005,35.509144719117344]}"
1108,4,270.0,131.0,1.1458976,1.637224,3.9119053,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.08641253532089,35.97294490030826]}"
1109,4,180.0,99.0,0.92740995,1.8675079,4.1234994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.32356777032845,35.672727932355514]}"
1110,4,230.92755,120.0,1.4711778,0.91167194,3.661944,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.18855098312528,35.71988948477179]}"
1111,4,180.0,82.0,1.8543341,0.8675079,3.430352,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.63914592963962,35.52720085632815]}"
1112,4,180.0,64.0,0.92740995,0.34700316,4.1234994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.53916343851714,36.0912530232268]}"
1113,4,22.417564,186.0,3.0071719,0.59305996,2.9463081,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.2425443059827,36.09664291493152]}"
1114,4,309.14084,92.0,2.9361112,1.2397476,2.9702652,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.40738058633679,35.52504489964626]}"
1115,4,50.9903,121.0,1.4731649,-0.4164038,3.6605935,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.15594213831174,35.89775591102746]}"
1116,4,308.923,73.0,1.4759226,1.6529969,3.6587224,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.47744917849812,36.1416485106659]}"
1117,4,128.93549,178.0,1.4755245,-2.0094638,3.6589923,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.2123609124363,36.10661421458524]}"
1118,4,241.51695,88.0,3.8837168,0.39432177,2.689901,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.64884773470811,35.5253143942315]}"
1119,4,211.62025,68.0,2.1773322,0.07886435,3.269645,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.48984592941898,35.69886890712339]}"
1120,4,-0.0,130.0,0.0,0.48264983,6.9077554,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.14058094695329,35.88428118176566]}"
1121,4,129.12675,87.0,1.4694638,0.89589906,3.66311,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.42813166939996,35.56519959284641]}"
1122,4,129.07538,158.0,1.4710851,1.3375394,3.6620069,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.94124935968902,35.71180464721471]}"
1123,4,-0.0,154.0,0.92740995,2.104101,4.1234994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.8124309479463,35.64658695758764]}"
1124,4,90.0,57.0,1.1564009,-0.041009463,3.9027786,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.14660423363875,36.684141110745685]}"
1125,4,270.0,196.0,1.1475835,0.51419556,3.9104347,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.20804899907253,36.088827571959676]}"
1126,4,61.604115,68.0,3.8946083,0.51419556,2.687092,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.38528203034745,35.81529056794528]}"
1127,4,231.24522,54.0,2.9606462,-0.6151419,2.9619288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.12639213974606,36.609221616050114]}"
1128,4,51.191456,60.0,1.4795837,-0.0063091484,3.6562438,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.98194304205964,36.46046060499992]}"
1129,4,90.0,55.0,3.4599771,0.02208202,2.8057485,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.19942517234497,36.562329558219076]}"
1130,4,270.0,162.0,1.1416872,0.09148265,3.9155874,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.87387571338006,35.68081276991259]}"
1131,4,-0.0,56.0,0.92740995,-2.6561515,4.1234994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.25925297026734,36.97250031694805]}"
1132,4,180.0,74.0,0.92740995,-0.3533123,4.1234994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.95661055104748,36.16994544211567]}"
1133,4,-0.0,64.0,1.8543341,0.15141957,3.430352,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.50763257204454,36.053254286708544]}"
1134,4,51.044132,65.0,1.4748755,0.9842271,3.6594324,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.5119444854083,36.04948136251524]}"
1135,4,231.32652,49.0,1.4839354,1.785489,3.6533058,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.46406885504659,36.8323631326254]}"
1136,4,309.13364,168.0,1.4692464,-1.5015773,3.663258,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.76553889011524,35.54552648812419]}"
1137,4,90.0,52.0,3.4603868,-1.0536277,2.8056297,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.17382318674757,36.5714923741171]}"
1138,4,-0.0,77.0,0.0,0.41955835,6.9077554,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.59548780683141,35.532321253447634]}"
1139,4,247.90434,88.0,2.4642005,2.6151419,3.1457427,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.33407805915265,35.714230098481835]}"
1140,4,31.615627,154.0,2.177224,-0.45741326,3.2696948,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.86282643538539,35.68431619952065]}"
1141,4,211.72072,62.0,2.1796863,2.0347004,3.2685635,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.51356145291973,36.009865658485566]}"
1142,4,-0.0,145.0,1.8543341,1.5394322,3.430352,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.16726091089166,35.56007919572693]}"
1143,4,148.43488,82.0,2.1760452,0.3280757,3.270237,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.6396849188101,35.526392372572445]}"
1144,4,90.0,61.0,2.3088155,5.0283914,3.2109509,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.08219502776737,36.582541652111765]}"
1145,4,51.390038,40.0,2.9699907,1.2176657,2.958772,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.48724538937688,37.0059176455173]}"
1146,4,22.41942,181.0,3.007212,-0.9905363,2.9462948,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.25871398109686,36.10391926873288]}"
1147,4,118.31049,119.0,3.9053457,-0.9968454,2.6843302,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.08354250069357,36.09691240951675]}"
1148,4,90.0,123.0,1.1421167,-0.44164038,3.9152112,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.83560748227657,35.710726668873775]}"
