system:index,crop_label,sol_bulk_density,sol_clay_pct,sol_organic_carbon,sol_ph_h2o,sol_sand_pct,sol_texture_class,.geo
1473,4,156.0,21.0,2.0,77.0,46.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.35469025332691,35.82444441840084]}"
1474,4,155.0,32.0,2.0,78.0,33.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.09014097643555,36.43242420269293]}"
1475,4,154.0,27.0,2.0,74.0,39.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.04783032655354,35.77728286598456]}"
1476,4,154.0,21.0,2.0,80.0,49.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.30779819549586,35.82552239674178]}"
1477,4,161.0,19.0,2.0,76.0,44.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.04917779947971,37.1274507380162]}"
1478,4,155.0,26.0,2.0,80.0,39.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.6379290624098,35.51856806415814]}"
1479,4,154.0,25.0,2.0,76.0,41.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.23611263582313,35.855166801117726]}"
1480,4,157.0,17.0,2.0,78.0,52.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.72012491090672,36.26129514106816]}"
1481,4,160.0,28.0,2.0,79.0,38.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.94865631918674,36.01066517679882]}"
1482,4,154.0,23.0,2.0,76.0,45.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.37364928010368,36.87978521418445]}"
1483,4,160.0,15.0,2.0,78.0,54.0,9.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.51423104778652,36.073726909744]}"
1484,4,159.0,17.0,2.0,77.0,50.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.49886985642809,36.09744243324476]}"
1485,4,157.0,26.0,2.0,75.0,40.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.1370330342666,36.11064766792132]}"
1486,4,154.0,21.0,2.0,76.0,44.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.2130305073031,36.68655759657034]}"
1487,4,152.0,19.0,2.0,70.0,41.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.37580523678557,36.95443521429478]}"
1488,4,159.0,20.0,2.0,71.0,40.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.35747960498952,37.14011698352229]}"
1489,4,151.0,31.0,2.0,77.0,39.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.25237671674753,36.3938864770042]}"
1490,4,159.0,22.0,2.0,77.0,38.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.0273487380756,37.03905651405884]}"
1491,4,159.0,24.0,2.0,76.0,40.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.97344982102842,37.016688463484265]}"
1492,4,153.0,34.0,2.0,79.0,30.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.44425686143546,36.75123629702695]}"
1493,4,158.0,28.0,2.0,75.0,40.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.26450397308315,36.3938864770042]}"
1494,4,157.0,21.0,2.0,77.0,41.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.31750000056437,35.69751246875475]}"
1495,4,155.0,22.0,2.0,77.0,43.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.24931787049968,35.706405790067535]}"
1496,4,152.0,23.0,2.0,75.0,45.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.96536498347135,36.986235575352616]}"
1497,4,158.0,16.0,2.0,77.0,51.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.33825108362751,36.05432329960702]}"
1498,4,154.0,26.0,2.0,77.0,44.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.24267491167905,36.09393900363669]}"
1499,4,152.0,25.0,2.0,79.0,38.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.73252166182758,35.55656680067639]}"
1500,4,168.0,21.0,2.0,78.0,41.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.92682725778263,36.963598030192806]}"
1501,4,156.0,20.0,2.0,78.0,50.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.51503953154224,36.043274021612355]}"
1502,4,156.0,18.0,2.0,74.0,45.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.13002617505046,36.915358499435584]}"
1503,4,158.0,18.0,2.0,78.0,50.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.28812509077365,35.84789044731636]}"
1504,4,158.0,37.0,2.0,77.0,27.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.17260631951773,36.56501553862897]}"
1505,4,160.0,23.0,2.0,77.0,39.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.30196372043093,36.814298029972136]}"
1506,4,150.0,21.0,1.0,81.0,56.0,6.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.53659909836111,35.82740885883843]}"
1507,4,156.0,30.0,2.0,81.0,41.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.26342599474222,36.127895321376414]}"
1508,5,149.0,40.0,3.0,74.0,26.0,1.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.76351353912969,36.06698954511311]}"
1509,5,161.0,23.0,1.0,77.0,41.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.08277021682392,35.87403142208424]}"
1510,5,155.0,19.0,2.0,76.0,48.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.29540144457502,35.88885362427221]}"
1511,5,153.0,36.0,2.0,77.0,30.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.99123646365399,36.27369189198901]}"
1512,5,154.0,24.0,2.0,80.0,38.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.1916460292592,35.63472023039479]}"
1513,5,156.0,31.0,2.0,76.0,34.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.35613213206335,36.48416716305822]}"
1514,5,156.0,19.0,2.0,77.0,43.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.16236552527877,36.812681062460726]}"
1515,5,159.0,35.0,2.0,77.0,32.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.00605866584198,36.29605994256359]}"
1516,5,155.0,37.0,2.0,78.0,28.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.46419946074292,36.88301914920728]}"
1517,5,153.0,19.0,2.0,76.0,48.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.48216119214347,36.342952000394625]}"
1518,5,151.0,27.0,2.0,80.0,37.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.60855415261908,35.906370772312535]}"
1519,5,158.0,25.0,3.0,75.0,38.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.13262671509256,35.879960302959425]}"
1520,5,154.0,19.0,2.0,78.0,46.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.27141642648903,35.84196156644117]}"
1521,5,150.0,40.0,2.0,77.0,28.0,1.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.66245306966626,36.04650795663518]}"
1522,5,158.0,26.0,2.0,73.0,35.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.15984566820137,35.67595290193588]}"
1523,5,158.0,17.0,2.0,79.0,49.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.38460415228809,35.94463900341603]}"
1524,5,157.0,18.0,2.0,75.0,44.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.20602364808698,36.975725286528416]}"
1525,5,154.0,20.0,2.0,75.0,41.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.84570938762664,36.65583521385346]}"
1526,5,153.0,20.0,2.0,75.0,41.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.90230325052616,36.72482582767383]}"
1527,5,162.0,24.0,2.0,77.0,40.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.81390902656881,36.94230795795917]}"
1528,5,156.0,19.0,2.0,76.0,52.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.4064332136922,36.21440308323712]}"
1529,5,142.0,39.0,2.0,75.0,27.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.63981552450645,36.067798028868815]}"
1530,5,156.0,21.0,1.0,73.0,49.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.38254260141646,35.66517311852645]}"
1531,5,152.0,31.0,2.0,77.0,36.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.76405252830017,35.99665145836655]}"
1532,5,154.0,33.0,2.0,77.0,33.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.05375920742873,36.38768810154378]}"
1533,5,155.0,19.0,2.0,76.0,46.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.49644440516096,36.24458647678354]}"
1534,5,155.0,38.0,2.0,76.0,31.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.79989530813654,36.09178304695481]}"
1535,5,151.0,23.0,2.0,74.0,37.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.43688610182383,36.483628173887745]}"
1536,5,138.0,23.0,4.0,72.0,38.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.02752382685057,36.421374924698256]}"
1537,5,151.0,27.0,2.0,78.0,41.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.7756407954653,35.72580940020451]}"
1538,5,155.0,25.0,2.0,78.0,40.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.18868158882162,35.70559730631182]}"
1539,5,144.0,42.0,2.0,76.0,25.0,1.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.77456281712438,36.11495958128509]}"
1540,5,159.0,19.0,2.0,79.0,48.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.37678880931625,35.765964093404655]}"
1541,5,152.0,25.0,2.0,77.0,39.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.15688122776379,35.74629098868244]}"
1542,5,157.0,23.0,2.0,78.0,40.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.22856678743653,35.86810254120905]}"
1543,5,149.0,23.0,2.0,76.0,38.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.19865288847535,35.56869405701201]}"
1544,5,154.0,23.0,2.0,79.0,38.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.03543357563268,36.80432673031841]}"
1545,5,151.0,26.0,2.0,77.0,37.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.12723682338785,35.517490085817194]}"
1546,5,159.0,20.0,2.0,79.0,42.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.99473989326206,36.518662469968405]}"
1547,5,149.0,27.0,4.0,73.0,33.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.10702472949515,36.19365200017396]}"
1548,5,157.0,18.0,2.0,80.0,48.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.70826714915634,36.580915719157886]}"
1549,5,149.0,31.0,2.0,77.0,36.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.63927653533597,35.91553358821056]}"
1550,5,155.0,19.0,1.0,79.0,46.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.86592148151932,36.498450376075716]}"
1551,5,150.0,36.0,2.0,77.0,27.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.26854639186169,36.67443034023473]}"
1552,5,158.0,32.0,2.0,80.0,35.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.23566805246293,36.52647781294024]}"
1553,5,160.0,24.0,2.0,80.0,39.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.13181823133685,35.79965091655914]}"
1554,5,158.0,23.0,2.0,75.0,39.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.1269673288026,36.216559039919005]}"
1555,5,157.0,36.0,2.0,76.0,27.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.08502057931608,36.36343358887255]}"
1556,5,150.0,26.0,2.0,76.0,41.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.18796751087618,36.37448286686722]}"
1557,5,152.0,21.0,2.0,74.0,44.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.29944386335356,36.555852722730954]}"
1558,5,155.0,32.0,2.0,79.0,34.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.25102924382136,36.44535994278425]}"
1559,5,154.0,20.0,2.0,79.0,44.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.55330776264573,36.56690200072562]}"
1560,5,153.0,21.0,2.0,75.0,40.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.89906931550334,36.72428683850336]}"
1561,5,145.0,41.0,2.0,75.0,28.0,1.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.79450541643183,36.11091716250655]}"
1562,5,157.0,17.0,2.0,75.0,48.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.5139615532013,36.15646174741141]}"
1563,5,155.0,19.0,2.0,76.0,43.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.95054278128339,36.55962564692425]}"
1564,5,149.0,34.0,2.0,77.0,34.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.01279603047286,36.303336296364954]}"
1565,5,154.0,19.0,2.0,82.0,48.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.85945361147367,36.59843286719822]}"
1566,5,150.0,20.0,2.0,79.0,53.0,6.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.59454043418683,35.865407595356686]}"
1567,5,147.0,25.0,3.0,77.0,40.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.37813628224242,36.66823196477431]}"
1568,5,155.0,23.0,2.0,75.0,41.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.36277509088399,36.099059400756175]}"
1569,5,140.0,39.0,2.0,74.0,33.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.65625469420583,35.971049472769145]}"
1570,5,145.0,37.0,3.0,74.0,30.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.61798646310234,36.07480488808495]}"
1571,5,161.0,23.0,2.0,79.0,41.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.42502834007345,36.57417835452699]}"
1572,5,163.0,26.0,2.0,77.0,43.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.77995270882909,36.194190989344435]}"
1573,5,165.0,20.0,2.0,78.0,42.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.33986805113894,36.35265380546311]}"
1574,5,161.0,26.0,2.0,78.0,39.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.19919187764582,35.867294057453336]}"
1575,5,152.0,34.0,2.0,78.0,33.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.15994007401164,36.35454026755977]}"
1576,5,149.0,39.0,2.0,76.0,26.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.99716534452918,36.23407618795934]}"
1577,5,159.0,21.0,2.0,76.0,44.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.10496317862354,36.915358499435584]}"
1578,5,157.0,23.0,2.0,79.0,41.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.19380198594109,35.757879255847584]}"
1579,5,157.0,31.0,2.0,77.0,36.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.59319296126064,36.018211025185416]}"
1580,5,153.0,20.0,2.0,75.0,41.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.51827346656506,36.572291892430336]}"
1581,5,162.0,22.0,2.0,76.0,40.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.28030974780181,36.392269509492785]}"
1582,5,156.0,21.0,2.0,75.0,44.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.36681750966252,36.262103624823865]}"
1583,5,155.0,20.0,2.0,76.0,40.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.27518935068233,35.72661788396022]}"
1584,5,148.0,40.0,3.0,74.0,25.0,1.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.74761335860077,36.090435574028625]}"
1585,5,159.0,17.0,2.0,77.0,49.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.58726408038545,36.260486657312455]}"
1586,5,155.0,23.0,2.0,77.0,38.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.66299205883672,36.681976188621334]}"
1587,5,153.0,22.0,2.0,76.0,42.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.16254061405374,35.561148208625404]}"
1588,5,161.0,23.0,2.0,76.0,46.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.0122570413024,36.49063503310387]}"
1589,5,158.0,25.0,2.0,78.0,41.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.10001787027902,35.904753804801125]}"
1590,5,148.0,32.0,2.0,79.0,30.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.06588646376433,36.367476007651085]}"
1591,5,158.0,19.0,2.0,77.0,42.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.14916029060221,36.7884265497895]}"
1592,5,155.0,18.0,2.0,78.0,46.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.8958353804805,36.489826549348166]}"
1593,5,157.0,19.0,2.0,75.0,43.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.18715902712046,36.97276084609082]}"
1594,5,153.0,18.0,2.0,75.0,43.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.67377184224617,36.44697691029567]}"
1595,5,149.0,39.0,2.0,76.0,29.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.22812220407631,36.626460304062746]}"
1596,5,150.0,25.0,4.0,75.0,43.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.72497581344098,36.13085976181401]}"
1597,5,150.0,19.0,1.0,77.0,42.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.3891855602371,36.38553214486189]}"
1598,5,158.0,16.0,2.0,78.0,50.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.32810469519882,36.86253756072936]}"
1599,5,155.0,27.0,2.0,76.0,36.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.17844079458266,35.86163467116339]}"
1600,5,157.0,24.0,2.0,79.0,40.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.1307402529959,35.50724929157823]}"
1601,5,147.0,29.0,2.0,74.0,45.0,6.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.15077725811364,35.99018358832089]}"
1602,5,160.0,28.0,1.0,78.0,42.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.0307577618734,35.88966210802791]}"
1603,5,154.0,24.0,2.0,73.0,35.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.23692111957884,36.25024586307349]}"
1604,5,161.0,24.0,4.0,71.0,34.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.13397418801874,35.65897474306602]}"
1605,5,154.0,33.0,2.0,76.0,33.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.19955577804132,36.50788268655897]}"
1606,5,156.0,31.0,2.0,75.0,37.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.76836444166395,35.98694965329806]}"
1607,5,153.0,21.0,2.0,77.0,47.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.58564711287403,35.97913431032622]}"
1608,5,156.0,34.0,2.0,76.0,32.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.04513538070117,36.12870380513212]}"
1609,5,156.0,17.0,2.0,78.0,52.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.43176570470436,35.747099472438144]}"
1610,5,158.0,19.0,1.0,79.0,49.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.84894332264946,36.48874857100722]}"
1611,5,152.0,41.0,3.0,74.0,26.0,1.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.79342743809087,36.088549111931975]}"
1612,5,155.0,27.0,2.0,75.0,32.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.14583194976912,36.17856030340075]}"
1613,5,153.0,16.0,2.0,78.0,54.0,9.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.58268267243645,35.867294057453336]}"
1614,5,158.0,21.0,2.0,74.0,47.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.37005144468534,36.65637420302392]}"
1615,5,158.0,22.0,2.0,76.0,44.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.27923176946086,36.37313539394104]}"
1616,5,159.0,25.0,2.0,79.0,40.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.13478267177445,35.8594787144815]}"
1617,5,160.0,26.0,2.0,74.0,38.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.42970415383274,35.893974021391685]}"
1618,5,154.0,27.0,2.0,74.0,36.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.1307402529959,35.581899291688565]}"
1619,5,156.0,19.0,2.0,79.0,45.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.343371480747,35.70290236045947]}"
1620,5,156.0,23.0,2.0,78.0,43.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.56705198649276,36.60651770475529]}"
1621,5,152.0,31.0,2.0,78.0,32.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.19254891882518,36.30549225304684]}"
1622,5,156.0,19.0,2.0,80.0,49.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.87535379200258,36.59196499715256]}"
1623,5,144.0,27.0,2.0,79.0,38.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.62041191436947,35.990992072076594]}"
1624,5,160.0,26.0,1.0,80.0,37.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.73952852104371,35.708022757578945]}"
1625,5,156.0,23.0,2.0,78.0,40.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.45925415239842,36.56339857111755]}"
1626,5,156.0,18.0,2.0,77.0,49.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.72228086758861,36.32381788484288]}"
1627,5,153.0,37.0,2.0,77.0,29.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.13137364797664,36.36289459970208]}"
1628,5,152.0,19.0,2.0,77.0,42.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.94111047080013,36.66580651350718]}"
1629,5,151.0,38.0,2.0,76.0,28.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.74141498314036,36.11469008669985]}"
1630,5,157.0,22.0,2.0,76.0,40.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.49725288891668,36.63131120659699]}"
1631,5,159.0,34.0,2.0,80.0,28.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.0109095683762,36.12735633220594]}"
1632,5,155.0,24.0,2.0,80.0,45.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.97587527229555,36.45802618829033]}"
1633,5,159.0,20.0,2.0,82.0,44.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.78722906263044,36.64209099000642]}"
1634,5,152.0,22.0,3.0,77.0,43.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.45368917191873,37.02423431187087]}"
1635,5,148.0,41.0,3.0,78.0,25.0,1.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.76405252830017,36.018480519770655]}"
1636,5,161.0,23.0,2.0,75.0,46.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.49599982180075,37.21422799446215]}"
1637,5,151.0,36.0,2.0,75.0,29.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.67835325019516,36.09313051988099]}"
1638,5,163.0,20.0,2.0,76.0,42.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.91577797978796,36.9560521818062]}"
1639,5,167.0,20.0,2.0,76.0,44.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.79854783521036,36.95147077385719]}"
1640,5,152.0,31.0,2.0,77.0,35.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.67970072312136,35.95757474350735]}"
1641,5,152.0,28.0,1.0,76.0,42.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.11574296203295,35.98587167495712]}"
1642,5,157.0,33.0,2.0,77.0,36.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.54657039801484,35.94922041136504]}"
1643,5,163.0,27.0,2.0,78.0,40.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.39898177111584,36.66796247018907]}"
1644,5,156.0,22.0,2.0,78.0,41.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.63442563280172,36.68952203700793]}"
1645,5,154.0,33.0,2.0,77.0,32.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.22596624739444,36.52809478045166]}"
1646,5,157.0,18.0,2.0,73.0,42.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.21842039900783,37.02234784977422]}"
1647,5,154.0,19.0,2.0,78.0,42.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.15562816064786,36.788965538959964]}"
1648,5,153.0,22.0,2.0,77.0,45.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.00838971129883,36.062138642578866]}"
1649,5,160.0,34.0,2.0,76.0,34.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.09041047102079,36.2443169821983]}"
1650,5,151.0,21.0,3.0,72.0,42.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.20835469354384,36.43431066478958]}"
1651,5,152.0,30.0,2.0,78.0,38.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.19766931594467,36.351306332536936]}"
1652,5,153.0,16.0,2.0,77.0,43.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.68697707692272,36.510308137826094]}"
