system:index,crop_label,sol_bulk_density,sol_clay_pct,sol_organic_carbon,sol_ph_h2o,sol_sand_pct,sol_texture_class,.geo
2768,3,151.0,22.0,2.0,73.0,38.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.25445199046473,39.70732240247906]}"
2769,3,163.0,23.0,2.0,74.0,37.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.18923430083764,39.6264740269083]}"
2770,3,156.0,27.0,2.0,72.0,34.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.1528525318308,39.0567624737197]}"
2771,3,158.0,26.0,2.0,72.0,37.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.1603983802174,39.061613376253945]}"
2772,3,147.0,24.0,3.0,73.0,35.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.01756625004239,39.758256879088634]}"
2773,3,155.0,20.0,2.0,70.0,36.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.65428754914447,39.32787402646697]}"
2774,3,157.0,24.0,3.0,74.0,35.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.26307581719226,39.678216987273586]}"
2775,3,141.0,23.0,4.0,70.0,36.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8130198598484,39.66150832298896]}"
2776,3,156.0,33.0,2.0,74.0,27.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.20782942721891,39.561795326451694]}"
2777,3,158.0,30.0,2.0,77.0,32.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.0852093909366,39.07077619215196]}"
2778,3,160.0,24.0,3.0,74.0,34.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.0957196797608,38.995048213700684]}"
2779,3,152.0,21.0,3.0,71.0,40.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.04801913817406,39.62512655398212]}"
2780,3,174.0,31.0,2.0,68.0,32.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.04155126812839,38.66114442259346]}"
2781,3,168.0,28.0,2.0,75.0,32.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.98926931859265,38.72932655265814]}"
2782,3,155.0,26.0,2.0,72.0,36.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.15985939104694,39.07050669756673]}"
2783,3,162.0,23.0,3.0,72.0,39.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.30646444541523,39.72349207759321]}"
2784,3,162.0,18.0,2.0,75.0,40.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.1272505462334,39.79625561560689]}"
2785,3,166.0,18.0,2.0,76.0,43.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.16767473401877,39.8008370235559]}"
2786,3,163.0,23.0,2.0,75.0,40.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.05448700821972,39.0252316072471]}"
2787,3,151.0,17.0,2.0,69.0,43.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.12293863286962,39.68926626526825]}"
2788,3,158.0,26.0,2.0,73.0,35.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.17171715279731,39.05460651703781]}"
2789,3,156.0,25.0,2.0,76.0,37.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.17225614196778,39.05083359284451]}"
2790,3,159.0,24.0,2.0,76.0,37.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.2889472973749,39.73858377436642]}"
2791,3,157.0,20.0,2.0,71.0,42.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.1415337592509,39.6836068789783]}"
2792,3,147.0,22.0,3.0,71.0,42.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.27924549230642,39.706783413308585]}"
2793,3,162.0,26.0,2.0,77.0,38.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9747166109899,38.549034675135346]}"
2794,3,152.0,19.0,2.0,69.0,41.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.15231354266032,39.69681211365486]}"
2795,3,163.0,26.0,2.0,71.0,36.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.0649972970439,38.95947492844955]}"
2796,3,160.0,25.0,2.0,74.0,36.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.01945271213906,39.04140128236126]}"
2797,3,156.0,25.0,2.0,76.0,37.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.17144765821207,39.04975561450357]}"
2798,3,159.0,23.0,3.0,74.0,35.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.04694115983311,39.03008250978135]}"
2799,3,159.0,19.0,2.0,72.0,41.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.16713574484831,39.684145868148775]}"
2800,3,156.0,25.0,3.0,74.0,38.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.07577708045335,38.922823664857475]}"
2801,3,160.0,24.0,2.0,76.0,38.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.29837960785817,39.71971915339991]}"
2802,3,157.0,29.0,2.0,73.0,36.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.13075397584146,39.02388413432092]}"
2803,3,150.0,23.0,2.0,73.0,35.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93725686364212,39.66096933381849]}"
2804,3,155.0,19.0,2.0,72.0,37.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.12886751374481,39.69357817863203]}"
2805,3,146.0,20.0,2.0,70.0,37.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.82299115950212,39.62566554315259]}"
2806,3,152.0,25.0,4.0,69.0,38.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.94345523910255,39.81485074198816]}"
2807,3,140.0,24.0,3.0,73.0,34.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.829728524133,39.70058503784816]}"
2808,3,145.0,21.0,2.0,74.0,36.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.00085758575779,39.748016084849674]}"
2809,3,150.0,21.0,2.0,73.0,38.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93995180949447,39.66366427967085]}"
2810,3,162.0,21.0,2.0,75.0,39.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.17926300118393,39.65234550709094]}"
2811,3,159.0,27.0,2.0,74.0,35.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.27574206269836,39.25457149928282]}"
2812,3,161.0,18.0,2.0,74.0,44.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.12132166535821,39.62566554315259]}"
2813,3,157.0,18.0,2.0,68.0,45.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.11835722492062,39.63132492944254]}"
2814,3,158.0,26.0,2.0,75.0,36.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.17090866904161,39.051372582014984]}"
2815,3,140.0,26.0,2.0,72.0,37.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.97525560016038,39.85150200558024]}"
2816,3,148.0,22.0,2.0,73.0,36.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.01783574462763,39.82401355788618]}"
2817,3,158.0,24.0,2.0,76.0,38.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.25795542007279,39.67390507390981]}"
2818,3,157.0,29.0,2.0,73.0,36.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.13021498667099,39.02307565056522]}"
2819,3,147.0,29.0,3.0,74.0,31.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.02699856052566,39.76310778162288]}"
2820,3,158.0,25.0,2.0,76.0,36.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.02106967965047,38.975105614393236]}"
2821,3,147.0,22.0,4.0,71.0,37.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.07874152089094,39.97034911766925]}"
2822,3,159.0,26.0,2.0,75.0,38.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.90842094302188,38.82661409792828]}"
2823,3,157.0,26.0,4.0,75.0,38.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.73756137598235,39.17372312371206]}"
2824,3,164.0,30.0,2.0,75.0,33.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.98711336191076,38.72690110139101]}"
2825,3,142.0,23.0,4.0,71.0,36.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8830884520097,39.66393377425609]}"
2826,3,157.0,29.0,2.0,74.0,35.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.24259422871435,39.1634823294731]}"
2827,3,148.0,25.0,4.0,69.0,37.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.08790433678897,38.97807005483083]}"
2828,3,150.0,25.0,3.0,70.0,34.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.08386191801043,38.99397023535975]}"
2829,3,164.0,25.0,2.0,76.0,34.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9326754556931,38.835776913826294]}"
2830,3,160.0,37.0,2.0,74.0,24.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.86853574440698,39.10607998281786]}"
2831,3,154.0,25.0,5.0,71.0,39.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.81921823530881,38.52397167870841]}"
2832,3,159.0,28.0,3.0,74.0,35.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.17818502284297,39.090718791459416]}"
2833,3,151.0,26.0,2.0,71.0,34.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.1474626401261,39.04867763616262]}"
2834,3,145.0,27.0,4.0,69.0,35.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.70091011239026,39.55829189684363]}"
2835,3,156.0,21.0,2.0,74.0,40.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.14395921051802,39.60275850340754]}"
2836,3,154.0,22.0,4.0,72.0,39.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.03508339808273,38.98992781658121]}"
2837,3,157.0,27.0,3.0,73.0,37.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.23262292906062,39.11066139076687]}"
2838,3,162.0,32.0,2.0,77.0,32.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.09329422849368,39.08290344848758]}"
2839,3,158.0,26.0,4.0,74.0,36.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.16444079899594,39.03816734733842]}"
2840,3,159.0,25.0,2.0,77.0,34.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.0137933258491,38.95704947718243]}"
2841,3,146.0,24.0,2.0,69.0,38.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.0852093909366,38.9823819681946]}"
2842,3,159.0,23.0,3.0,74.0,38.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.28921679196014,39.748016084849674]}"
2843,3,158.0,26.0,2.0,74.0,36.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.11431480614208,39.02280615597998]}"
2844,3,164.0,30.0,2.0,75.0,33.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.98684386732552,38.72690110139101]}"
2845,3,143.0,26.0,2.0,71.0,34.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.92297365062461,39.69681211365486]}"
2846,3,156.0,25.0,3.0,74.0,38.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.07550758586811,38.92390164319842]}"
2847,3,156.0,28.0,2.0,77.0,34.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.26873520348222,39.29903810584673]}"
2848,3,151.0,24.0,2.0,74.0,35.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.0310409793042,39.28313792531782]}"
2849,3,159.0,27.0,2.0,75.0,41.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.26469278470368,39.142461751824705]}"
2850,3,158.0,25.0,3.0,73.0,34.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.04262924646935,39.030621498951824]}"
2851,3,160.0,28.0,2.0,76.0,33.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.81652328945646,38.66114442259346]}"
2852,3,164.0,23.0,2.0,72.0,35.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.83808285627532,38.549034675135346]}"
2853,3,159.0,21.0,3.0,71.0,40.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.16686625026307,40.04472962319435]}"
2854,3,160.0,21.0,2.0,74.0,41.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.83323195374108,39.293109224971545]}"
2855,3,158.0,29.0,2.0,77.0,33.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.08655686386278,39.069967708396256]}"
2856,3,156.0,25.0,3.0,72.0,34.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.09598917434604,38.9861548923879]}"
2857,3,145.0,25.0,3.0,70.0,37.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.89791065419769,39.77819947839609]}"
2858,3,148.0,22.0,2.0,73.0,37.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.03157996847466,39.88384135580854]}"
2859,3,165.0,19.0,2.0,75.0,42.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.17575957157585,39.83829677090368]}"
2860,3,143.0,23.0,2.0,72.0,37.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.80520451687656,39.6625863013299]}"
2861,3,152.0,29.0,2.0,74.0,31.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.10057058229505,39.13356843051192]}"
2862,3,150.0,27.0,2.0,70.0,36.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.90249206214669,39.76984514625377]}"
2863,3,146.0,23.0,3.0,71.0,38.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9280940477441,39.820510128278116]}"
2864,3,147.0,22.0,4.0,71.0,38.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.80628249521749,39.60787890052703]}"
2865,3,158.0,31.0,2.0,77.0,34.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.82029621364975,38.50995796027615]}"
2866,3,162.0,26.0,2.0,76.0,36.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.98819134025169,39.183155434195314]}"
2867,3,163.0,30.0,2.0,74.0,34.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.24124675578815,39.109313917840694]}"
2868,3,140.0,24.0,3.0,72.0,33.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.94291624993207,39.74316518231542]}"
2869,3,161.0,19.0,2.0,74.0,42.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.12778953540388,39.63132492944254]}"
2870,3,153.0,25.0,3.0,73.0,35.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.22777202652637,39.317902726813244]}"
2871,3,156.0,25.0,2.0,75.0,39.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.25687744173185,39.23651536207201]}"
2872,3,162.0,23.0,2.0,76.0,37.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.18007148493962,39.6407572399258]}"
2873,3,150.0,22.0,2.0,70.0,38.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.03804783852033,39.73939225812212]}"
2874,3,157.0,26.0,2.0,73.0,38.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.15824242353551,39.06296084918012]}"
2875,3,161.0,28.0,2.0,71.0,34.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.97525560016038,38.71261788837351]}"
2876,3,162.0,25.0,2.0,76.0,35.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.22588556442972,39.67660001976217]}"
2877,3,158.0,28.0,2.0,73.0,32.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.88470541952113,38.53582944045879]}"
2878,3,160.0,21.0,2.0,72.0,39.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.29622365117628,39.76041283577052]}"
2879,3,152.0,24.0,2.0,73.0,37.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.06607527538486,39.001516083746345]}"
2880,3,155.0,30.0,4.0,73.0,33.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.24043827203246,39.54239171631471]}"
2881,3,147.0,26.0,4.0,69.0,36.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.13075397584146,39.00313305125776]}"
2882,3,151.0,26.0,4.0,70.0,35.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.72597310881721,39.30200254628433]}"
2883,3,138.0,24.0,2.0,73.0,37.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.83161498622965,39.6978900919958]}"
2884,3,145.0,34.0,3.0,71.0,30.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.24097726120293,39.18019099375772]}"
2885,3,161.0,26.0,2.0,73.0,34.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.13317942710859,39.080477997220456]}"
2886,3,157.0,18.0,2.0,76.0,42.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.1401862863247,39.793560669754534]}"
2887,3,159.0,25.0,2.0,73.0,33.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.08763484220373,38.99612619204163]}"
2888,3,164.0,21.0,2.0,74.0,38.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.2805929652326,39.75340597655439]}"
2889,3,160.0,23.0,2.0,74.0,34.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.03157996847466,38.91797276232323]}"
2890,3,165.0,18.0,2.0,75.0,41.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.10057058229505,39.80326247482302]}"
2891,3,143.0,22.0,2.0,71.0,36.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.80897744106986,39.65989135547755]}"
2892,3,159.0,26.0,3.0,73.0,35.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.17387310947919,39.07239315966338]}"
2893,3,160.0,24.0,2.0,76.0,36.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.29460668366485,39.73103792597981]}"
2894,3,156.0,28.0,2.0,76.0,29.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95127058207439,39.11847673373871]}"
2895,3,151.0,27.0,4.0,68.0,35.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.17872401201345,39.09206626438559]}"
2896,3,158.0,27.0,2.0,77.0,36.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.0881738313742,39.069967708396256]}"
2897,3,161.0,22.0,2.0,76.0,37.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.17980199035438,39.64156572368151]}"
2898,3,149.0,25.0,4.0,70.0,33.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.12536408413675,39.06457781669154]}"
2899,3,157.0,19.0,2.0,73.0,39.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.1641713044107,39.7008545324334]}"
2900,3,168.0,22.0,2.0,75.0,41.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.3369173335469,39.688188286927314]}"
2901,3,157.0,21.0,2.0,76.0,42.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.0746991021124,39.758256879088634]}"
2902,3,161.0,21.0,3.0,72.0,42.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.30376949956289,39.75583142782151]}"
2903,3,145.0,25.0,2.0,73.0,36.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.92162617769844,39.74127872021877]}"
2904,3,154.0,21.0,2.0,74.0,37.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.94345523910255,39.629977456516364]}"
2905,3,160.0,26.0,2.0,75.0,35.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.06364982411773,38.97294965771135]}"
2906,3,157.0,18.0,2.0,75.0,44.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.1310234704267,39.625935037737825]}"
2907,3,158.0,21.0,3.0,76.0,38.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.99977960741683,38.96082240137574]}"
2908,3,159.0,21.0,3.0,76.0,37.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.27574206269836,39.75178900904297]}"
2909,3,160.0,22.0,3.0,74.0,40.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.09464170141986,39.82401355788618]}"
2910,4,156.0,28.0,2.0,77.0,31.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.75534801860792,38.76301337581261]}"
2911,4,163.0,32.0,2.0,73.0,32.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.1070384523407,39.079669513464744]}"
2912,4,159.0,30.0,2.0,74.0,31.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.11647076282395,39.08559839433993]}"
2913,4,155.0,29.0,2.0,75.0,28.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.7192357441863,38.7290570580729]}"
2914,4,155.0,24.0,3.0,73.0,35.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.09329422849368,39.066194784202956]}"
2915,4,158.0,25.0,2.0,77.0,40.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.69174729649225,38.53124803250978]}"
2916,4,166.0,26.0,2.0,74.0,37.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.03589188183844,38.791040812677146]}"
2917,4,149.0,25.0,4.0,74.0,37.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.09518069059033,39.06754225712913]}"
2918,4,157.0,26.0,2.0,72.0,35.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.09383321766416,39.055415000793516]}"
2919,4,157.0,24.0,2.0,71.0,37.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.74834115939179,38.72420615553865]}"
2920,4,164.0,24.0,2.0,75.0,36.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.0167577662867,39.019841715542384]}"
2921,4,155.0,26.0,2.0,74.0,29.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.71869675501583,38.72959604724337]}"
2922,4,160.0,26.0,2.0,73.0,36.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.12132166535821,39.07886102970904]}"
2923,4,152.0,24.0,3.0,72.0,35.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.0919467555675,39.05730146289017]}"
2924,4,152.0,19.0,2.0,70.0,37.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.03885632227603,39.81646770949958]}"
2925,4,158.0,25.0,2.0,77.0,40.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.69228628566273,38.53070904333931]}"
2926,4,163.0,31.0,2.0,73.0,31.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.11835722492062,39.08074749180569]}"
2927,4,164.0,24.0,2.0,76.0,38.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.03346643057131,39.02577059641757]}"
2928,4,157.0,24.0,3.0,72.0,35.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.09625866893127,39.065386300447244]}"
2929,4,166.0,31.0,2.0,75.0,27.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.10380451731788,39.08209496473187]}"
2930,5,152.0,28.0,4.0,76.0,33.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93510090696023,39.466933232448675]}"
2931,5,164.0,40.0,3.0,74.0,21.0,1.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.66560632172437,38.77999153468247]}"
2932,5,145.0,26.0,3.0,71.0,34.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.41237581741294,38.51292240071374]}"
2933,5,155.0,28.0,2.0,71.0,38.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.44552365139694,38.50295110106001]}"
2934,5,147.0,27.0,4.0,72.0,35.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.50660451643522,38.9319864807555]}"
2935,5,166.0,22.0,3.0,73.0,37.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.39206931770998,38.8433227622129]}"
2936,5,159.0,30.0,2.0,76.0,32.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8213741919907,38.51346138988421]}"
2937,5,158.0,32.0,3.0,75.0,25.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.00274404785443,39.080477997220456]}"
2938,5,148.0,28.0,4.0,75.0,39.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.72597310881721,39.18665886380338]}"
2939,5,147.0,34.0,4.0,74.0,24.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.70576101492452,39.17237565078588]}"
2940,5,143.0,39.0,4.0,75.0,23.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.65752148416729,38.823380162905444]}"
2941,5,157.0,31.0,2.0,75.0,32.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.76019892114216,38.76651680542068]}"
2942,5,133.0,37.0,4.0,71.0,22.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.7957722063933,39.460195867817774]}"
2943,5,150.0,30.0,2.0,77.0,27.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84589819924716,38.96890723893281]}"
2944,5,168.0,26.0,2.0,74.0,37.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.97283014889325,39.933697854077174]}"
2945,5,162.0,25.0,2.0,74.0,42.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.6860879102023,39.6369843157325]}"
2946,5,145.0,39.0,3.0,73.0,19.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.89979711629434,38.958396950108614]}"
2947,5,150.0,29.0,2.0,74.0,32.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85263556387807,39.603297492578015]}"
